biomarker_type	id	name	gene_name	uniprot_id	conditions	indication_types	concentration	age	sex	biofluid	protein_sequence	citation
Protein	75	N-acetyl-beta-D-glucosaminidase	OGA	O60502	Normal	Diagnostic	<0.015 U/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	76	Chemokine interferon inducible protein 10		P02778	Acute Kidney Injury	Diagnostic	>0.62 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	76	Chemokine interferon inducible protein 10		P02778	Normal	Diagnostic	<0.62 ng/mg	Adult: >=18 yrs old	Both	Urine	Vaidya, V. S., Waikar, S. S., Ferguson, M. A., Collings, F. B., Sunderland, K., Gioules, C., Bradwin, G., Matsouaka, R., Betensky, R. A., Curhan, G. C. & Bonventre, J. V. Urinary biomarkers for sensitive and specific detection of acute kidney injury in humans. Clin Transl Sci 1, 200-208 (2008).
Protein	79	Fibronectin	FN1	P02751	Preterm Birth	Diagnostic	Positive	Adult: >=18 yrs old	Female	cervical secretion	Mayo clinic: Fetal fibronectin test
Protein	79	Fibronectin	FN1	P02751	Normal	Diagnostic	Negative	Adult: >=18 yrs old	Female	cervical secretion	Mayo clinic: Fetal fibronectin test
Protein	80	Nuclear Ribonucleoprotein H1 antibodies		P01860	Sjogren Syndrome	Diagnostic	>1.9 peak*area	Adult: >=18 yrs old	Both	serum	Van den Bergh, K., Hooijkaas, H., Blockmans, D., Westhovens, R., Op De Beeck, K., Verschueren, P., Dufour, D., van de Merwe, J. P., Fijak, M., Klug, J., Michiels, G., Devogelaere, B., De Smedt, H., Derua, R., Waelkens, E., Blanckaert, N. & Bossuyt, X. Heterogeneous nuclear ribonucleoprotein h1, a novel nuclear autoantigen. Clin Chem 55, 946-954 (2009).
Protein	80	Nuclear Ribonucleoprotein H1 antibodies		P01860	Normal	Diagnostic	<1.9 peak*area	Adult: >=18 yrs old	Both	serum	Van den Bergh, K., Hooijkaas, H., Blockmans, D., Westhovens, R., Op De Beeck, K., Verschueren, P., Dufour, D., van de Merwe, J. P., Fijak, M., Klug, J., Michiels, G., Devogelaere, B., De Smedt, H., Derua, R., Waelkens, E., Blanckaert, N. & Bossuyt, X. Heterogeneous nuclear ribonucleoprotein h1, a novel nuclear autoantigen. Clin Chem 55, 946-954 (2009).
Protein	81	Anti-ribosomal P antibodies		P01860	Systemic Lupus Erythematosus	Diagnostic	>4.45 U/mL	Adult: >=18 yrs old	Both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	81	Anti-ribosomal P antibodies		P01860	Normal	Diagnostic	<4.45 U/mL	Adult: >=18 yrs old	Both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	82	Anti-Smith Antibodies		P01860	Systemic Lupus Erythematosus	Diagnostic	>3.4 U/mL	Adult: >=18 yrs old	Both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	82	Anti-Smith Antibodies		P01860	Normal	Diagnostic	<3.4 U/mL	Adult: >=18 yrs old	Both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	83	Anti-double stranded DNA antibodies		P01860	Systemic Lupus Erythematosus	Diagnostic	>15 U/mL	Adult: >=18 yrs old	Both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	83	Anti-double stranded DNA antibodies		P01860	Normal	Diagnostic	<15 U/mL	Adult: >=18 yrs old	both	serum	Carmona-Fernandes, D., Santos, M. J., Canhao, H. & Fonseca, J. E. Anti-ribosomal P protein IgG autoantibodies in patients with systemic lupus erythematosus: diagnostic performance and clinical profile. BMC Med 11, 98 (2013).
Protein	84	Hemoglobin subunit beta	HBB	P68871	Diabetes Mellitus Type 2	Diagnostic	>5.52 %	Adult: >=18 yrs old	Both	serum	Herdzik, E., Safranow, K. & Ciechanowski, K. Diagnostic value of fasting capillary glucose, fructosamine and glycosylated haemoglobin in detecting diabetes and other glucose tolerance abnormalities compared to oral glucose tolerance test. Acta Diabetol 39, 15-22 (2002).
Protein	84	Hemoglobin subunit beta	HBB	P68871	Normal	Diagnostic	4.49 (3.93-5.05) %	Adult: >=18 yrs old	Both	blood	Herdzik, E., Safranow, K. & Ciechanowski, K. Diagnostic value of fasting capillary glucose, fructosamine and glycosylated haemoglobin in detecting diabetes and other glucose tolerance abnormalities compared to oral glucose tolerance test. Acta Diabetol 39, 15-22 (2002).
Protein	87	Glucose-6-phosphate 1-dehydrogenase	G6PD	P11413	Glucose 6 Phosphate Dehydrogenase Deficiency	Diagnostic	<2.35 U/g Hb	Infant: 1 wk-2 yrs old	Male	serum	Miao, J. K., Chen, Q. X., Bao, L. M., Huang, Y., Zhang, J., Wan, K. X., Yi, J., Wang, S. Y., Zou, L. & Li, T. Y. Determination of optimal cutoff value to accurately identify glucose-6-phosphate dehydrogenase-deficient heterozygous female neonates. Clin Chim Acta 424, 131-135 (2013).
Protein	87	Glucose-6-phosphate 1-dehydrogenase	G6PD	P11413	Glucose 6 Phosphate Dehydrogenase Deficiency	Diagnostic	<2.55 U/g Hb	Infant: 1 wk-2 yrs old	Female	serum	Miao, J. K., Chen, Q. X., Bao, L. M., Huang, Y., Zhang, J., Wan, K. X., Yi, J., Wang, S. Y., Zou, L. & Li, T. Y. Determination of optimal cutoff value to accurately identify glucose-6-phosphate dehydrogenase-deficient heterozygous female neonates. Clin Chim Acta 424, 131-135 (2013).
Protein	87	Glucose-6-phosphate 1-dehydrogenase	G6PD	P11413	Normal	Diagnostic	11.1 (8.8-13.4) U/g	Adult: >=18 yrs old	Both	blood	Mayo clinic: Glucose-6-Phosphate Dehydrogenase (G-6-PD)
Protein	87	Glucose-6-phosphate 1-dehydrogenase	G6PD	P11413	Normal	Diagnostic	11.1 (8.8-13.4) U/g	Adult: >=18 yrs old	Both	blood	Mayo clinic: Glucose-6-Phosphate Dehydrogenase (G-6-PD)
Protein	88	Gastrin	GAST	P01350	Enterochromaffin Like Cell Hyperplasia	Diagnostic	>89.5 ng/mL	Adult: >=18 yrs old	Both	serum	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).
Protein	88	Gastrin	GAST	P01350	Normal	Diagnostic	<108 ng/mL	Adult: >=18 yrs old	Both	blood	Nicolaou, A., Thomas, D., Alexandraki, K. I., Sougioultzis, S., Tsolakis, A. V. & Kaltsas, G. Predictive value of gastrin levels for the diagnosis of gastric enterochromaffin-like cell hyperplasia in patients with Hashimoto's thyroiditis. Neuroendocrinology 99, 118-122 (2014).
Protein	89	Acetylcholinesterase	ACHE	P22303	Alzheimer's Disease	Diagnostic	8.8 (8.06–9.54) nmol/ml*min	Adult: >=18 yrs old	Both	CSF	Pubmed_ID: 1303164
Protein	89	Acetylcholinesterase	ACHE	P22303	Normal	Diagnostic	18.01 (15.75–20.27) nmol/ml*min	Adult: >=18 yrs old	Both	CSF	Pubmed_ID: 1303164
Protein	89	Acetylcholinesterase	ACHE	P22303	Organophosphate poisoning	Diagnostic	<31.2 U/g hemoglobin	All	Both	blood	Mayo clinic: Acetylcholinesterase, Erythrocytes
Protein	89	Acetylcholinesterase	ACHE	P22303	Normal	Diagnostic	46.3 (31.2-61.3) U/g hemoglobin	All	Both	blood	Mayo clinic: Acetylcholinesterase, Erythrocytes
Protein	90	Amyloid Beta42		P05067	Alzheimer's Disease	Diagnostic	<1138 pg/ml	Adult: >=18 yrs old	Both	CSF	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	90	Amyloid Beta42		P05067	Normal	Diagnostic	1675.0 (1250.0–2100.0) pg/ml	Adult: >= 18 yrs old	Both	CSF	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	91	Vasopressin-neurophysin 2-copeptin	AVP	P01185	Autosomal Dominant Neurohypophyseal Diabetes Insipidus	Diagnostic	<0.9 pmol/L	All	Both	blood	medline
Protein	91	Vasopressin-neurophysin 2-copeptin	AVP	P01185	Normal	Diagnostic	2.75 (0.9–4.6) pmol/L	All	Both	serum	medline
Protein	91	Vasopressin-neurophysin 2-copeptin	AVP	P01185	Syndrome of inappropriate ADH	Diagnostic	>5 pg/mL	Adult: >=18 yrs old	Both	blood	University of California San Francisco: Antidiruetic hormone blood test
Protein	91	Vasopressin-neurophysin 2-copeptin	AVP	P01185	Normal	Diagnostic	3 (1-5) pg/mL	Adult: >=18 yrs old	Both	blood	University of Califonia San Francisco: Antidiruetic hormone test
Protein	92	Apolipoprotein E	APOE	P02649	Alzheimer's Disease	Diagnostic	43.7 (30.7–56.7) mg/L	Elderly: 65-100+ yrs old	Both	serum	Pubmed_ID: 11071064
Protein	92	Apolipoprotein E	APOE	P02649	Normal	Diagnostic	47.4 (34.2–60.6) mg/L	Elderly: 65-100+ yrs old	Both	serum	Pubmed_ID: 11071064
Protein	93	Beta-2-microglobulin	B2M	P61769	Multiple Myeloma	Diagnostic	>4 ug/mL	All	Both	serum	Mayo clinic: Beta-2-microglobulin Serum
Protein	93	Beta-2-microglobulin	B2M	P61769	Normal	Diagnostic	2 (1.21-2.7) ug/mL	All	Both	serum	Mayo clinic: Beta-2-microglobulin Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Bone Metastases	Diagnostic	>290 U/L	Adult: >=18 yrs old	Both	Serum	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Femoral Neck Osteoporsis	Diagnostic	107 (94-129) IU/L	Adult: >=18 yrs old	Female	Serum	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	L1 4 Spine Osteoporosis	Diagnostic	114 (88-130) IU/L	Adult: >=18 yrs old	Female	Serum	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	L2 4 Spine Osteoporosis	Diagnostic	104 (81-129) IU/L	Adult: >=18 yrs old	Female	Serum	Atalay, S., Elci, A., Kayadibi, H., Onder, C. B. & Aka, N. Diagnostic utility of osteocalcin, undercarboxylated osteocalcin, and alkaline phosphatase for osteoporosis in premenopausal and postmenopausal women. Ann Lab Med 32, 23-30 (2012).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Paget's Disease of Bone	Diagnostic	>= 44 ug/L	Adult: >=18 yrs old	Female	serum	Jain S., Camacho P.M. (2019) Osteomalacia and Rickets. In: Camacho P. (eds) Metabolic Bone Diseases. Springer, Cham NIH Osteoporosis and Related Bone Diseases - National Resource Center: Paget's Disease of Bone
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Paget's Disease of Bone	Diagnostic	>= 28 ug/L	Adult: >=18 yrs old	Female	serum	Jain S., Camacho P.M. (2019) Osteomalacia and Rickets. In: Camacho P. (eds) Metabolic Bone Diseases. Springer, Cham NIH Osteoporosis and Related Bone Diseases - National Resource Center: Paget's Disease of Bone
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	123.0 (25.0–221.0) ug/L	Infant: 1 wk-2 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	87.5 (27.0–148.0) ug/L	Children: 2-17 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	102.0 (35.0–169.0) ug/L	Children: 2-17 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	62.0 (13.0–111.0) ug/L	Children: 2-17 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=20 ug/L	Adult: >=18 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	107.5 (28.0–187.0) ug/L	Children: 2-17 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	122.5 (31.0–214.0) ug/L	Children: 2-17 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	98.0 (19.0–177.0) ug/L	Children: 2-17 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	24.0 (7.0–41.0) ug/L	Children: 2-17 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=14 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=22 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Osteomalacia	Diagnostic	>20 ug/L	Adult: >=18 yrs old	Male	Serum	Mayo clinic: Bone alkaline phosphatase
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	21.19 (18.43-23.95) U/L	Adult: >=18 yrs old	Both	blood	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	21.19 (18.43-23.95) U/L	Adult: >=18 yrs old	Both	blood	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	21.19 (18.43-23.95) U/L	Adult: >=18 yrs old	Both	blood	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	21.19 (18.43-23.95) U/L	Adult: >=18 yrs old	Both	blood	Schindler, F., Lajolo, P. P., Pinczowski, H., Fonseca, F. L., Barbieri, A., Massonetto, L. H., Katto, F. T. & Del Giglio, A. Bone and total alkaline phosphatase for screening skeletal metastasis in patients with solid tumours. Eur J Cancer Care (Engl) 17, 152-156 (2008).
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Osteomalacia	Diagnostic	>=44 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=14 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Osteomalacia	Diagnostic	>=28 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=22 ug/L	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Paget's Disease of Bone	Diagnostic	>20 ug/L	Adult: >=18 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	94	Bone specific alkaline phosphatase	ALPL	P05186	Normal	Diagnostic	<=20 ug/L	Adult: >=18 yrs old	Male	serum	Mayo Clinic Laboratories: Bone Alkaline Phosphatase, Serum
Protein	95	Brain natriuretic peptide		P16860	Congestive Heart Failure	Diagnostic	>2150 pmol/L	Adult: >=18 yrs old	Both	Serum	Collins, S. P., Ronan-Bentle, S. & Storrow, A. B. Diagnostic and prognostic usefulness of natriuretic peptides in emergency department patients with dyspnea. Ann Emerg Med 41, 532-545 (2003).
Protein	95	Brain natriuretic peptide		P16860	Congestive Heart Failure	Diagnostic	>100 pg/mL	Adult: >=18 yrs old	Both	blood	US NLM MedlinePlus: Brain natriuretic peptide test
Protein	95	Brain natriuretic peptide		P16860	Normal	Diagnostic	<100 pg/mL	Adult: >=18 yrs old	Both	blood	US NLM MedlinePlus: Brain natriuretic peptide test
Protein	95	Brain natriuretic peptide		P16860	Normal	Diagnostic	<2150 pmol/L	Adult: >=18 yrs old	Both	Serum	Collins, S. P., Ronan-Bentle, S. & Storrow, A. B. Diagnostic and prognostic usefulness of natriuretic peptides in emergency department patients with dyspnea. Ann Emerg Med 41, 532-545 (2003).
Protein	96	Butyrylcholinesterase	BCHE	P06276	Liver Disease	Diagnostic	2819.05 (1649.86–3988.24) IU/L	Adult: >=18 yrs old	Both	serum	Pubmed_ID: 16530396
Protein	96	Butyrylcholinesterase	BCHE	P06276	Normal	Diagnostic	8014 (6203.33-9824.67) IU/L	Adult: >=18 yrs old	Both	serum	Pubmed_ID: 16530396
Protein	96	Butyrylcholinesterase	BCHE	P06276	Organophosphate poisoning	Diagnostic	<5320 U/L	Adult: >=18 yrs old	Male	serum	Mayo clinic: Pseudocholinesterase, serum
Protein	96	Butyrylcholinesterase	BCHE	P06276	Normal	Diagnostic	9120 (5320-12920) U/L	Adult: >=18 yrs old	Male	serum	Mayo clinic: Pseudocholinesterase, serum
Protein	96	Butyrylcholinesterase	BCHE	P06276	Organophosphate poisoning	Diagnostic	<4260 U/L	Adult: >=18 yrs old	Female	serum	Mayo clinic: Pseudocholinesterase, serum
Protein	96	Butyrylcholinesterase	BCHE	P06276	Normal	Diagnostic	8590 (4260-12920) U/L	Adult: >=18 yrs old	Female	serum	Mayo clinic: Pseudocholinesterase, serum
Protein	99	CA 19-9 tumor marker		Q969X2	Intestinal Included Gastric Cancer	Diagnostic	> 11 U/mL U/mL	Adult: >=18 yrs old	Both	blood	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	99	CA 19-9 tumor marker		Q969X2	Normal	Diagnostic	< 11 U/mL U/mL	Adult: >=18 yrs old	Both	blood	Chernecky, Cynthia C, and Barbara J Berger. Laboratory Tests and Diagnostic Procedures. 6th ed. St. Louis, Mo.: Elsevier/Saunders, 2013.
Protein	99	CA 19-9 tumor marker		Q969X2	Cancer	Diagnostic	>37 U/mL	Adult: >=18 yrs old	Both	serum	University of Rochester Medical Center: CA19-9
Protein	99	CA 19-9 tumor marker		Q969X2	Normal	Diagnostic	<37 U/mL	Adult: >=18 yrs old	Both	serum	University of Rochester Medical Center: CA19-9
Protein	100	Calcitonin	CALCA	P01258	Familial Medullary Thyroid Carcinoma	Diagnostic	>120 pg/mL	Adult: >=18 yrs old	Female	serum	Laboratory Tests and Diagnostic Procedures , 266-432
Protein	100	Calcitonin	CALCA	P01258	Normal	Diagnostic	<100 pg/mL	Adult: >=18 yrs old	Both	serum	Laboratory Tests and Diagnostic Procedures , 266-432
Protein	100	Calcitonin	CALCA	P01258	Familial Medullary Thyroid Carcinoma	Diagnostic	>265 ng/mL	Adult: >=18 yrs old	Male	serum	Laboratory Tests and Diagnostic Procedures , 266-432
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	15.55 (7.4–23.7) mg/dL	Infant: 1 wk-2 yrs old	Both	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	26.3 (13.7–38.9) mg/dL	Infant: 1 wk-2 yrs old	Both	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	23.2 (13.5–32.9) mg/dL	Infant: 1 wk-2 yrs old	Both	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	32.5 (21.7–43.3) mg/dL	Children: 2-17 yrs old	Both	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	30.35 (20.5–40.2) mg/dL	Children: 2-17 yrs old	Both	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	25.9 (17.0–34.8) mg/dL	Adolescent:13-18 yrs old	Male	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	25.0 (19.0–31.0) mg/dL	Adult: >= 18 yrs old	Male	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	32.0 (20.8–43.2) mg/dL	Adolescent:13-18 yrs old	Female	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	32.5 (17.0–48.0) mg/dL	Adult: >=18 yrs old	Female	serum	Mayo Clinic Laboratories: Ceruloplasmin, Serum
Protein	101	Ceruloplasmin	CP	P00450	Wilson's Disease	Diagnostic	100.0 (0.0–200.0) mg/L	Adult: >=18 yrs old	Both	urine	Cox D.W., Tümer Z., Roberts E.A. (2000) Copper Transport Disorders: Wilson Disease and Menkes Disease. In: Fernandes J., Saudubray JM., Van den Berghe G. (eds) Inborn Metabolic Diseases. Springer, Berlin, Heidelberg
Protein	101	Ceruloplasmin	CP	P00450	Normal	Diagnostic	275.0 (200.0–350.0) mg/L	Adult: >=18 yrs old	Both	serum	Cox D.W., Tümer Z., Roberts E.A. (2000) Copper Transport Disorders: Wilson Disease and Menkes Disease. In: Fernandes J., Saudubray JM., Van den Berghe G. (eds) Inborn Metabolic Diseases. Springer, Berlin, Heidelberg
Protein	102	Chymotrypsin			Cystic Fibrosis of the Pancreas	Diagnostic	2.0 (0.0–4.0) U/g stool	Children: 2-17 yrs old	Both	stool	Pubmed_ID: 3581467
Protein	102	Chymotrypsin			Normal	Diagnostic	34.0 (28.0–40.0) U/g stool	Children: 2-17 yrs old	Both	stool	Pubmed_ID: 3581467
Protein	103	Complement C1		P09871	Complement Component 1 Deficiency	Diagnostic	<12 mg/dL	Adult: >=18 yrs old	Both	serum	Mayo Clinic Laboratories: Complement C1q serum
Protein	103	Complement C1		P09871	Normal	Diagnostic	17.0 (12.0–22.0) mg/dL	Adult: >=18 yrs old	Both	serum	Mayo Clinic Laboratories: Complement C1q serum
Protein	104	Component C2	C2	P06681	C2 Deficiency	Diagnostic	<25 U/mL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: C2FXN
Protein	104	Component C2	C2	P06681	Normal	Diagnostic	36.0 (25.0–47.0) U/mL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: C2FXN
Protein	105	Complement C3	C3	P01024	Systemic Lupus Erythematosus	Diagnostic	<75 mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Normal	Diagnostic	125.0 (75.0–175.0) mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Acute Glomerulonephritis	Diagnostic	<75 mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Normal	Diagnostic	125.0 (75.0–175.0) mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Membranoproliferative Glomerulonephritis	Diagnostic	<75 mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Normal	Diagnostic	125.0 (75.0–175.0) mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Immune Complex Disease	Diagnostic	<75 mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Normal	Diagnostic	125.0 (75.0–175.0) mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Septic Shock	Diagnostic	<75 mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Normal	Diagnostic	125.0 (75.0–175.0) mg/dL	Adult: >= 18 yrs old	Both	serum	Mayo Clinic laboratories: Complement C3 serum
Protein	105	Complement C3	C3	P01024	Systemic Lupus Erythematosus	Diagnostic	<80 mg/dL	Adult: >=18 yrs old	Both	blood	University of Rochester Medical Center: Complement C3 (Blood)
